InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
580653,85099B,AUTO FINANCE,10,12/5/11 13:34,2.08,17706,United Kingdom
575686,85099B,AUTO FINANCE,10,11/10/11 15:59,2.08,17716,United Kingdom
580735,85099B,AUTO FINANCE,10,12/6/11 8:52,2.08,17728,United Kingdom
536607,85099B,AUTO FINANCE,10,12/2/10 9:29,1.95,17732,United Kingdom
564167,85099B,AUTO FINANCE,10,8/23/11 13:50,2.08,17735,United Kingdom
577550,85099B,AUTO FINANCE,10,11/20/11 15:05,2.08,17738,United Kingdom
569648,85099B,AUTO FINANCE,100,10/5/11 12:40,1.79,17754,United Kingdom
559547,85099B,AUTO FINANCE,5,7/10/11 15:12,2.08,17758,United Kingdom
574709,85099B,AUTO FINANCE,4,11/6/11 14:14,2.08,17768,United Kingdom
574624,85099B,AUTO FINANCE,5,11/6/11 11:20,2.08,17769,United Kingdom
577329,85099B,AUTO FINANCE,1,11/18/11 14:15,2.08,17779,United Kingdom
549047,85099B,AUTO FINANCE,2,4/6/11 10:07,2.08,17783,United Kingdom
566864,85099B,AUTO FINANCE,2,9/15/11 12:51,2.08,17786,United Kingdom
565152,85099B,AUTO FINANCE,4,9/1/11 14:42,2.08,17799,United Kingdom
567180,85099B,AUTO FINANCE,2,9/18/11 14:56,2.08,17802,United Kingdom
577728,85099B,AUTO FINANCE,2,11/21/11 12:52,2.08,17811,United Kingdom
579556,85099B,AUTO FINANCE,1,11/30/11 11:17,2.08,17835,United Kingdom
578678,85099B,AUTO FINANCE,2,11/24/11 19:59,2.08,17841,United Kingdom
537369,85099B,AUTO FINANCE,1,12/6/10 12:41,1.95,17860,United Kingdom
536409,85099B,AUTO FINANCE,2,12/1/10 11:45,1.95,17908,United Kingdom
579754,85099B,AUTO FINANCE,8,11/30/11 14:52,2.08,17911,United Kingdom
580119,85099B,AUTO FINANCE,1,12/1/11 16:37,2.08,17920,United Kingdom
561057,85099B,AUTO FINANCE,4,7/24/11 13:18,2.08,17935,United Kingdom
562680,85099B,AUTO FINANCE,4,8/8/11 13:46,2.08,17954,United Kingdom
541411,85099B,AUTO FINANCE,5,1/17/11 16:07,1.95,17961,United Kingdom
536464,85099B,AUTO FINANCE,1,12/1/10 12:23,1.95,17968,United Kingdom
567354,85099B,AUTO FINANCE,100,9/19/11 16:15,1.79,18017,United Kingdom
574481,85099B,AUTO FINANCE,1,11/4/11 12:45,2.08,18022,United Kingdom
577538,85099B,AUTO FINANCE,10,11/20/11 14:20,2.08,18040,United Kingdom
579103,85099B,AUTO FINANCE,4,11/28/11 11:39,2.08,18041,United Kingdom
576071,85099B,AUTO FINANCE,1,11/13/11 16:03,2.08,18069,United Kingdom
561352,85099B,AUTO FINANCE,10,7/26/11 14:41,2.08,18094,United Kingdom
567785,85099B,AUTO FINANCE,100,9/22/11 11:28,1.79,18102,United Kingdom
579301,85099B,AUTO FINANCE,3,11/29/11 11:32,2.08,18118,United Kingdom
576587,85099B,AUTO FINANCE,4,11/15/11 14:23,2.08,18123,United Kingdom
563256,85099B,AUTO FINANCE,10,8/15/11 12:07,2.08,18143,United Kingdom
575191,85099B,AUTO FINANCE,20,11/9/11 9:22,2.08,18144,United Kingdom
566561,85099B,AUTO FINANCE,10,9/13/11 12:13,2.08,18145,United Kingdom
572036,85099B,AUTO FINANCE,15,10/20/11 12:04,2.08,18149,United Kingdom
566304,85099B,AUTO FINANCE,10,9/12/11 9:03,2.08,18158,United Kingdom
580371,85099B,AUTO FINANCE,50,12/2/11 16:56,2.08,18174,United Kingdom
558927,85099B,AUTO FINANCE,20,7/5/11 10:23,2.08,18177,United Kingdom
562131,85099B,AUTO FINANCE,10,8/3/11 9:30,2.08,18178,United Kingdom
551161,85099B,AUTO FINANCE,10,4/26/11 15:26,2.08,18183,United Kingdom
568792,85099B,AUTO FINANCE,10,9/29/11 9:53,2.08,18192,United Kingdom
571913,85099B,AUTO FINANCE,10,10/19/11 15:29,2.08,18210,United Kingdom
573420,85099B,AUTO FINANCE,20,10/31/11 9:48,2.08,18223,United Kingdom
573027,85099B,AUTO FINANCE,20,10/27/11 13:26,2.08,18225,United Kingdom
572882,85099B,AUTO FINANCE,10,10/26/11 13:36,2.08,18226,United Kingdom
568780,85099B,AUTO FINANCE,10,9/29/11 8:27,2.08,18235,United Kingdom
565153,85099B,AUTO FINANCE,10,9/1/11 14:47,2.08,18241,United Kingdom
573587,85099B,AUTO FINANCE,10,10/31/11 14:48,2.08,18257,United Kingdom
579673,85099B,AUTO FINANCE,3,11/30/11 12:59,2.08,18283,United Kingdom
571905,85123A,401K ACCOUNT,30,10/19/11 14:51,2.95,12370,Cyprus
577228,85123A,401K ACCOUNT,10,11/18/11 12:07,2.95,12391,Cyprus
567721,85123A,401K ACCOUNT,32,9/22/11 10:38,2.55,12409,Switzerland
545226,85123A,401K ACCOUNT,6,3/1/11 9:33,2.95,12428,Finland
544097,85123A,401K ACCOUNT,32,2/16/11 9:56,2.55,12455,Cyprus
543541,85123A,401K ACCOUNT,6,2/9/11 14:44,2.95,12462,Spain
578472,85123A,401K ACCOUNT,12,11/24/11 12:40,2.95,12476,Germany
574550,85123A,401K ACCOUNT,4,11/4/11 15:18,2.95,12484,Spain
569527,85123A,401K ACCOUNT,1,10/4/11 14:53,2.95,12512,Israel
568001,85123A,401K ACCOUNT,12,9/23/11 11:35,2.95,12540,Spain
572065,85123A,401K ACCOUNT,8,10/20/11 13:06,2.95,12556,Spain
551163,85123A,401K ACCOUNT,9,4/26/11 15:52,2.95,12573,France
580746,85123A,401K ACCOUNT,18,12/6/11 9:35,2.95,12584,Italy
578078,85123A,401K ACCOUNT,6,11/22/11 16:24,2.95,12586,Italy
577523,85123A,401K ACCOUNT,6,11/20/11 13:33,2.95,12597,Spain
564476,85123A,401K ACCOUNT,12,8/25/11 12:57,2.95,12610,Italy
579550,85123A,401K ACCOUNT,12,11/30/11 10:48,2.95,12630,Finland
570875,85123A,401K ACCOUNT,6,10/12/11 17:00,2.95,12667,Finland
563502,85123A,401K ACCOUNT,32,8/17/11 8:50,2.55,12722,France
560360,85123A,401K ACCOUNT,32,7/18/11 11:55,2.55,12744,Singapore
581163,85123A,401K ACCOUNT,6,12/7/11 14:34,2.95,12747,United Kingdom
580611,85123A,401K ACCOUNT,1,12/5/11 11:49,2.95,12748,United Kingdom
571697,85123A,401K ACCOUNT,6,10/18/11 14:49,2.95,12759,Netherlands
547365,85123A,401K ACCOUNT,12,3/22/11 12:36,2.95,12775,Netherlands
548470,85123A,401K ACCOUNT,12,3/31/11 12:36,2.95,12782,Portugal
541283,85123A,401K ACCOUNT,6,1/17/11 12:34,2.95,12820,United Kingdom
570677,85123A,401K ACCOUNT,12,10/11/11 15:10,2.95,12836,United Kingdom
551269,85123A,401K ACCOUNT,6,4/27/11 12:21,2.95,12840,United Kingdom
578791,85123A,401K ACCOUNT,2,11/25/11 12:20,2.95,12841,United Kingdom
569147,85123A,401K ACCOUNT,32,9/30/11 15:33,2.55,12842,United Kingdom
552554,85123A,401K ACCOUNT,8,5/10/11 11:04,2.95,12843,United Kingdom
567805,85123A,401K ACCOUNT,6,9/22/11 12:15,2.95,12854,United Kingdom
580162,85123A,401K ACCOUNT,3,12/2/11 10:52,2.95,12856,United Kingdom
551994,85123A,401K ACCOUNT,6,5/5/11 15:42,2.95,12868,United Kingdom
567144,85123A,401K ACCOUNT,64,9/16/11 15:07,2.55,12871,United Kingdom
541268,85123A,401K ACCOUNT,10,1/17/11 10:52,2.95,12872,United Kingdom
551775,85123A,401K ACCOUNT,6,5/4/11 11:21,2.95,12886,United Kingdom
561024,85123A,401K ACCOUNT,64,7/24/11 10:35,2.55,12916,United Kingdom
560107,85123A,401K ACCOUNT,6,7/15/11 8:09,2.95,12928,United Kingdom
568919,85123A,401K ACCOUNT,32,9/29/11 14:38,2.55,12937,United Kingdom
576182,85123A,401K ACCOUNT,6,11/14/11 11:21,2.95,12938,United Kingdom
566488,85123A,401K ACCOUNT,6,9/13/11 10:16,2.95,12940,United Kingdom
544907,85123A,401K ACCOUNT,6,2/24/11 14:15,2.95,12945,United Kingdom
561933,85123A,401K ACCOUNT,12,8/1/11 12:56,2.95,12949,United Kingdom
579533,85123A,401K ACCOUNT,12,11/30/11 9:24,2.95,12953,United Kingdom
543282,85123A,401K ACCOUNT,1,2/6/11 16:08,2.95,12956,United Kingdom
577085,85123A,401K ACCOUNT,12,11/17/11 15:47,2.95,12997,United Kingdom
547721,85123A,401K ACCOUNT,6,3/25/11 10:14,2.95,13000,United Kingdom
577053,85123A,401K ACCOUNT,6,11/17/11 14:17,2.95,13001,United Kingdom
561857,85123A,401K ACCOUNT,6,7/29/11 16:24,2.95,13004,United Kingdom
C559486,85123A,401K ACCOUNT,-1,7/8/11 13:51,2.95,13047,United Kingdom
552831,85123A,401K ACCOUNT,23,5/11/11 14:12,2.95,13052,United Kingdom
548452,85123A,401K ACCOUNT,12,3/31/11 11:37,2.95,13060,United Kingdom
559528,85123A,401K ACCOUNT,9,7/10/11 11:34,2.95,13064,United Kingdom
536590,85123A,401K ACCOUNT,6,12/1/10 16:52,2.95,13065,United Kingdom
567175,85123A,401K ACCOUNT,4,9/18/11 13:38,2.95,13067,United Kingdom
579093,85123A,401K ACCOUNT,32,11/28/11 10:54,2.55,13081,United Kingdom
565117,85123A,401K ACCOUNT,32,9/1/11 11:33,2.55,13089,United Kingdom
542934,85123A,401K ACCOUNT,32,2/2/11 11:01,2.55,13093,United Kingdom
C556293,85123A,401K ACCOUNT,-18,6/10/11 9:30,2.95,13094,United Kingdom
575725,85123A,401K ACCOUNT,32,11/10/11 18:46,2.55,13098,United Kingdom
561715,85123A,401K ACCOUNT,12,7/29/11 12:03,2.95,13102,United Kingdom
561206,85123A,401K ACCOUNT,12,7/25/11 16:18,2.95,13110,United Kingdom
561068,85123A,401K ACCOUNT,6,7/24/11 14:33,2.95,13116,United Kingdom
577505,85123A,401K ACCOUNT,4,11/20/11 12:37,2.95,13118,United Kingdom
549964,85123A,401K ACCOUNT,6,4/13/11 14:12,2.95,13122,United Kingdom
549951,85123A,401K ACCOUNT,6,4/13/11 12:57,2.95,13134,United Kingdom
563441,85123A,401K ACCOUNT,5,8/16/11 13:13,2.95,13140,United Kingdom
566979,85123A,401K ACCOUNT,18,9/16/11 9:54,2.95,13141,United Kingdom
575680,85123A,401K ACCOUNT,6,11/10/11 15:23,2.95,13148,United Kingdom
544286,85123A,401K ACCOUNT,7,2/17/11 12:29,2.95,13151,United Kingdom
542609,85123A,401K ACCOUNT,8,1/30/11 14:03,2.95,13161,United Kingdom
574247,85123A,401K ACCOUNT,6,11/3/11 12:56,2.95,13168,United Kingdom
580692,85123A,401K ACCOUNT,4,12/5/11 15:51,2.95,13173,United Kingdom
542398,85123A,401K ACCOUNT,2,1/27/11 15:36,2.95,13174,United Kingdom
562129,85123A,401K ACCOUNT,6,8/3/11 9:09,2.95,13186,United Kingdom
541316,85123A,401K ACCOUNT,18,1/17/11 14:27,2.95,13209,United Kingdom
570429,85123A,401K ACCOUNT,96,10/10/11 14:06,2.55,13225,United Kingdom
580695,85123A,401K ACCOUNT,4,12/5/11 16:03,2.95,13230,United Kingdom
554016,85123A,401K ACCOUNT,3,5/20/11 13:14,2.95,13243,United Kingdom
553487,85123A,401K ACCOUNT,4,5/17/11 12:38,2.95,13246,United Kingdom
576780,85123A,401K ACCOUNT,32,11/16/11 13:27,2.55,13258,United Kingdom
579147,85123A,401K ACCOUNT,1,11/28/11 13:20,2.95,13263,United Kingdom
548708,85123A,401K ACCOUNT,3,4/3/11 12:41,2.95,13269,United Kingdom
575088,85123A,401K ACCOUNT,6,11/8/11 14:00,2.95,13272,United Kingdom
575929,85123A,401K ACCOUNT,6,11/11/11 17:23,2.95,13310,United Kingdom
574393,85123A,401K ACCOUNT,6,11/4/11 11:06,2.95,13313,United Kingdom
567182,85123A,401K ACCOUNT,12,9/18/11 15:21,2.95,13334,United Kingdom
545914,85123A,401K ACCOUNT,32,3/8/11 11:39,2.55,13340,United Kingdom
537963,85123A,401K ACCOUNT,12,12/9/10 11:30,2.95,13369,United Kingdom
570273,85123A,401K ACCOUNT,12,10/10/11 10:51,2.95,13373,United Kingdom
545588,85123A,401K ACCOUNT,6,3/4/11 10:03,2.95,13382,United Kingdom
561882,85123A,401K ACCOUNT,18,7/31/11 12:52,2.95,13388,United Kingdom
576768,85123A,401K ACCOUNT,32,11/16/11 13:13,2.55,13408,United Kingdom
564330,85123A,401K ACCOUNT,6,8/24/11 13:57,2.95,13411,United Kingdom
573385,85123A,401K ACCOUNT,32,10/30/11 14:21,2.55,13421,United Kingdom
564197,85123A,401K ACCOUNT,6,8/23/11 17:13,2.95,13425,United Kingdom
579456,85123A,401K ACCOUNT,1,11/29/11 14:20,2.95,13428,United Kingdom
574342,85123A,401K ACCOUNT,6,11/4/11 10:10,2.95,13447,United Kingdom
576628,85123A,401K ACCOUNT,6,11/16/11 8:28,2.95,13449,United Kingdom
580317,85123A,401K ACCOUNT,6,12/2/11 15:29,2.95,13458,United Kingdom
570856,85123A,401K ACCOUNT,6,10/12/11 15:01,2.95,13464,United Kingdom
565643,85123A,401K ACCOUNT,64,9/5/11 15:56,2.55,13468,United Kingdom
555243,85123A,401K ACCOUNT,6,6/1/11 13:52,2.95,13475,United Kingdom
545543,85123A,401K ACCOUNT,6,3/3/11 14:43,2.95,13476,United Kingdom
562210,85123A,401K ACCOUNT,6,8/3/11 13:10,2.95,13486,United Kingdom
552708,85123A,401K ACCOUNT,12,5/10/11 16:19,2.95,13487,United Kingdom
573076,85123A,401K ACCOUNT,6,10/27/11 14:05,2.95,13488,United Kingdom
550936,85123A,401K ACCOUNT,32,4/21/11 15:15,2.55,13495,United Kingdom
544931,85123A,401K ACCOUNT,36,2/24/11 18:59,2.55,13501,Switzerland
580907,85123A,401K ACCOUNT,6,12/6/11 13:13,2.95,13507,United Kingdom
568614,85123A,401K ACCOUNT,6,9/28/11 11:26,2.95,13515,United Kingdom
556503,85123A,401K ACCOUNT,12,6/13/11 8:44,2.95,13517,United Kingdom
554348,85123A,401K ACCOUNT,18,5/24/11 8:49,2.95,13523,United Kingdom
573351,85123A,401K ACCOUNT,12,10/30/11 12:34,2.95,13524,United Kingdom
549691,85123A,401K ACCOUNT,6,4/11/11 13:42,2.95,13549,United Kingdom
554070,85123A,401K ACCOUNT,32,5/22/11 11:06,2.55,13555,United Kingdom
552280,85123A,401K ACCOUNT,32,5/8/11 12:39,2.55,13561,United Kingdom
567206,85123A,401K ACCOUNT,12,9/19/11 10:51,2.95,13562,United Kingdom
578017,85123A,401K ACCOUNT,3,11/22/11 13:07,2.95,13569,United Kingdom
573889,85123A,401K ACCOUNT,2,11/1/11 13:44,2.95,13571,United Kingdom
543126,85123A,401K ACCOUNT,6,2/3/11 14:41,2.95,13581,United Kingdom
564165,85123A,401K ACCOUNT,6,8/23/11 13:35,2.95,13593,United Kingdom
572755,85123A,401K ACCOUNT,3,10/25/11 17:31,2.95,13601,United Kingdom
573415,85123A,401K ACCOUNT,3,10/30/11 16:17,2.95,13607,United Kingdom
553165,85123A,401K ACCOUNT,3,5/13/11 16:12,2.95,13623,United Kingdom
576400,85123A,401K ACCOUNT,18,11/15/11 10:51,2.95,13632,United Kingdom
566720,85123A,401K ACCOUNT,3,9/14/11 12:42,2.95,13634,United Kingdom
569253,85123A,401K ACCOUNT,12,10/3/11 10:55,2.95,13635,United Kingdom
548622,85123A,401K ACCOUNT,6,4/1/11 12:09,2.95,13636,United Kingdom
555549,85123A,401K ACCOUNT,8,6/5/11 13:24,2.95,13637,United Kingdom
575143,85123A,401K ACCOUNT,6,11/8/11 15:37,2.95,13643,United Kingdom
566394,85123A,401K ACCOUNT,12,9/12/11 12:45,2.95,13650,United Kingdom
547886,85123A,401K ACCOUNT,6,3/28/11 9:21,2.95,13652,United Kingdom
541843,85123A,401K ACCOUNT,2,1/23/11 12:08,2.95,13659,United Kingdom
559921,85123A,401K ACCOUNT,1,7/13/11 15:42,2.95,13667,United Kingdom
540504,85123A,401K ACCOUNT,2,1/9/11 11:02,2.95,13668,United Kingdom
545148,85123A,401K ACCOUNT,6,2/28/11 12:14,2.95,13675,United Kingdom
573548,85123A,401K ACCOUNT,6,10/31/11 13:22,2.95,13680,United Kingdom
577853,85123A,401K ACCOUNT,5,11/22/11 11:13,2.95,13681,United Kingdom
551981,85123A,401K ACCOUNT,192,5/5/11 13:53,2.55,13694,United Kingdom
570100,85123A,401K ACCOUNT,6,10/7/11 12:12,2.95,13695,United Kingdom
546426,85123A,401K ACCOUNT,2,3/13/11 13:46,2.95,13708,United Kingdom
572240,85123A,401K ACCOUNT,6,10/21/11 15:18,2.95,13709,United Kingdom
551897,85123A,401K ACCOUNT,6,5/5/11 10:31,2.95,13711,United Kingdom
545578,85123A,401K ACCOUNT,12,3/3/11 19:21,2.95,13715,United Kingdom
546646,85123A,401K ACCOUNT,2,3/15/11 13:49,2.95,13716,United Kingdom
545015,85123A,401K ACCOUNT,6,2/25/11 13:40,2.95,13742,United Kingdom
577742,85123A,401K ACCOUNT,1,11/21/11 13:41,2.95,13755,United Kingdom
554117,85123A,401K ACCOUNT,32,5/22/11 15:12,2.55,13758,United Kingdom
569089,85123A,401K ACCOUNT,2,9/30/11 12:03,2.95,13764,United Kingdom
551286,85123A,401K ACCOUNT,12,4/27/11 14:16,2.95,13767,United Kingdom
581174,85123A,401K ACCOUNT,6,12/7/11 15:08,2.95,13769,United Kingdom
554483,85123A,401K ACCOUNT,18,5/24/11 12:57,2.95,13771,United Kingdom
C579752,85123A,401K ACCOUNT,-1,11/30/11 14:46,2.55,13777,United Kingdom
578914,85123A,401K ACCOUNT,4,11/27/11 11:54,2.95,13782,United Kingdom
537619,85123A,401K ACCOUNT,32,12/7/10 13:53,2.55,13786,United Kingdom
581139,85123A,401K ACCOUNT,32,12/7/11 13:21,2.55,13798,United Kingdom
563257,85123A,401K ACCOUNT,6,8/15/11 12:07,2.95,13799,United Kingdom
543350,85123A,401K ACCOUNT,8,2/7/11 13:15,2.95,13809,Cyprus
573405,85123A,401K ACCOUNT,3,10/30/11 15:55,2.95,13822,United Kingdom
571032,85123A,401K ACCOUNT,1,10/13/11 12:38,2.95,13827,United Kingdom
578304,85123A,401K ACCOUNT,64,11/23/11 15:41,2.55,13831,United Kingdom
576346,85123A,401K ACCOUNT,6,11/14/11 15:37,2.95,13835,United Kingdom
568696,85123A,401K ACCOUNT,6,9/28/11 14:56,2.95,13842,United Kingdom
562218,85123A,401K ACCOUNT,12,8/3/11 14:07,2.95,13851,United Kingdom
541413,85123A,401K ACCOUNT,3,1/17/11 16:14,2.95,13859,United Kingdom
575148,85123A,401K ACCOUNT,6,11/8/11 15:48,2.95,13867,United Kingdom
562688,85123A,401K ACCOUNT,9,8/8/11 13:53,2.95,13869,United Kingdom
539314,85123A,401K ACCOUNT,32,12/16/10 18:20,2.55,13874,United Kingdom
547842,85123A,401K ACCOUNT,6,3/27/11 11:14,2.95,13875,United Kingdom
580362,85123A,401K ACCOUNT,6,12/2/11 16:30,2.95,13884,United Kingdom
563104,85123A,401K ACCOUNT,6,8/12/11 10:13,2.95,13888,United Kingdom
576639,85123A,401K ACCOUNT,6,11/16/11 9:43,2.95,13894,United Kingdom
575917,85123A,401K ACCOUNT,32,11/11/11 16:57,2.55,13895,United Kingdom
547252,85123A,401K ACCOUNT,6,3/22/11 10:13,2.95,13900,United Kingdom
559836,85123A,401K ACCOUNT,6,7/13/11 10:09,2.95,13911,United Kingdom
539867,85123A,401K ACCOUNT,6,12/23/10 10:38,2.95,13922,United Kingdom
561819,85123A,401K ACCOUNT,12,7/29/11 15:59,2.95,13928,United Kingdom
557935,85123A,401K ACCOUNT,6,6/23/11 15:26,2.95,13929,United Kingdom
569590,85123A,401K ACCOUNT,6,10/5/11 11:25,2.95,13949,United Kingdom
579176,85123A,401K ACCOUNT,32,11/28/11 14:44,2.55,13950,United Kingdom
573665,85123A,401K ACCOUNT,32,10/31/11 16:24,2.55,13982,United Kingdom
558534,85123A,401K ACCOUNT,6,6/30/11 11:54,2.95,13988,United Kingdom
560102,85123A,401K ACCOUNT,6,7/14/11 18:28,2.95,13994,United Kingdom
552969,85123A,401K ACCOUNT,6,5/12/11 13:37,2.95,14021,United Kingdom
551426,85123A,401K ACCOUNT,12,4/28/11 14:39,2.95,14022,United Kingdom
575744,85123A,401K ACCOUNT,12,11/11/11 10:03,2.95,14035,United Kingdom
542595,85123A,401K ACCOUNT,32,1/30/11 10:19,2.55,14040,United Kingdom
575955,85123A,401K ACCOUNT,3,11/13/11 12:05,2.95,14044,United Kingdom
554379,85123A,401K ACCOUNT,32,5/24/11 11:35,2.55,14047,United Kingdom
C545852,85123A,401K ACCOUNT,-8,3/7/11 13:49,2.95,14048,United Kingdom
552954,85123A,401K ACCOUNT,32,5/12/11 12:30,2.55,14064,United Kingdom
570022,85123A,401K ACCOUNT,1,10/7/11 10:21,2.95,14067,United Kingdom
541862,85123A,401K ACCOUNT,10,1/23/11 16:02,2.95,14068,United Kingdom
573311,85123A,401K ACCOUNT,2,10/28/11 16:45,2.95,14071,United Kingdom
543631,85123A,401K ACCOUNT,4,2/10/11 16:17,2.95,14081,United Kingdom
580260,85123A,401K ACCOUNT,3,12/2/11 12:36,2.95,14085,United Kingdom
541789,85123A,401K ACCOUNT,48,1/21/11 13:07,2.55,14088,United Kingdom
576684,85123A,401K ACCOUNT,12,11/16/11 12:08,2.95,14092,United Kingdom
580727,85123A,401K ACCOUNT,1,12/5/11 17:17,5.79,14096,United Kingdom
561099,85123A,401K ACCOUNT,1,7/25/11 11:01,2.95,14100,United Kingdom
551696,85123A,401K ACCOUNT,32,5/3/11 13:39,2.55,14110,United Kingdom
561923,85123A,401K ACCOUNT,6,8/1/11 12:16,2.95,14112,United Kingdom
579404,85123A,401K ACCOUNT,12,11/29/11 12:21,2.95,14126,United Kingdom
542470,85123A,401K ACCOUNT,12,1/28/11 11:27,2.95,14133,United Kingdom
579553,85123A,401K ACCOUNT,64,11/30/11 10:54,2.55,14156,EIRE
577504,85123A,401K ACCOUNT,6,11/20/11 12:36,2.95,14159,United Kingdom
552265,85123A,401K ACCOUNT,6,5/8/11 11:41,2.95,14161,United Kingdom
546111,85123A,401K ACCOUNT,2,3/9/11 12:39,2.95,14165,United Kingdom
558247,85123A,401K ACCOUNT,1,6/27/11 16:46,2.95,14167,United Kingdom
551844,85123A,401K ACCOUNT,12,5/4/11 14:03,2.95,14173,United Kingdom
541275,85123A,401K ACCOUNT,12,1/17/11 11:28,2.95,14176,United Kingdom
556520,85123A,401K ACCOUNT,2,6/13/11 11:10,2.95,14177,United Kingdom
560555,85123A,401K ACCOUNT,1,7/19/11 13:01,2.95,14178,United Kingdom
563706,85123A,401K ACCOUNT,6,8/18/11 14:48,2.95,14189,United Kingdom
553158,85123A,401K ACCOUNT,6,5/13/11 15:24,2.95,14194,United Kingdom
564376,85123A,401K ACCOUNT,64,8/25/11 10:25,2.55,14196,United Kingdom
562930,85123A,401K ACCOUNT,32,8/10/11 16:01,2.55,14209,United Kingdom
554795,85123A,401K ACCOUNT,6,5/26/11 12:46,2.95,14210,United Kingdom
567517,85123A,401K ACCOUNT,12,9/20/11 15:49,2.95,14211,United Kingdom
580097,85123A,401K ACCOUNT,6,12/1/11 14:58,2.95,14216,United Kingdom
573171,85123A,401K ACCOUNT,6,10/28/11 10:00,2.95,14218,United Kingdom
563730,85123A,401K ACCOUNT,6,8/18/11 17:43,2.95,14221,United Kingdom
550347,85123A,401K ACCOUNT,6,4/18/11 9:33,2.95,14227,United Kingdom
558963,85123A,401K ACCOUNT,32,7/5/11 10:57,2.55,14235,United Kingdom
565121,85123A,401K ACCOUNT,6,9/1/11 11:43,2.95,14239,United Kingdom
575324,85123A,401K ACCOUNT,6,11/9/11 13:45,2.95,14240,United Kingdom
550560,85123A,401K ACCOUNT,6,4/19/11 11:46,2.95,14242,United Kingdom
537879,85123A,401K ACCOUNT,6,12/9/10 8:34,2.95,14243,United Kingdom
545702,85123A,401K ACCOUNT,7,3/6/11 15:21,2.95,14247,United Kingdom
562716,85123A,401K ACCOUNT,6,8/8/11 15:35,2.95,14257,United Kingdom
554353,85123A,401K ACCOUNT,32,5/24/11 9:10,2.55,14258,United Kingdom
558484,85123A,401K ACCOUNT,6,6/30/11 10:09,2.95,14267,United Kingdom
551395,85123A,401K ACCOUNT,6,4/28/11 12:47,2.95,14271,United Kingdom
578541,85123A,401K ACCOUNT,8,11/24/11 15:01,2.95,14277,France
557018,85123A,401K ACCOUNT,2,6/16/11 12:36,2.95,14285,United Kingdom
538529,85123A,401K ACCOUNT,12,12/13/10 10:24,2.95,14290,United Kingdom
C541415,85123A,401K ACCOUNT,-1,1/17/11 16:20,2.55,14292,United Kingdom
565150,85123A,401K ACCOUNT,24,9/1/11 14:26,2.55,14298,United Kingdom
C565237,85123A,401K ACCOUNT,-8,9/2/11 9:47,2.95,14299,United Kingdom
C562961,85123A,401K ACCOUNT,-6,8/11/11 10:24,2.95,14305,United Kingdom
561534,85123A,401K ACCOUNT,6,7/28/11 9:45,2.95,14307,United Kingdom
549592,85123A,401K ACCOUNT,6,4/11/11 10:14,2.95,14311,United Kingdom
540371,85123A,401K ACCOUNT,12,1/6/11 16:35,2.95,14312,United Kingdom
553410,85123A,401K ACCOUNT,12,5/17/11 9:24,2.95,14320,United Kingdom
558455,85123A,401K ACCOUNT,24,6/29/11 13:58,2.95,14327,United Kingdom
541215,85123A,401K ACCOUNT,12,1/14/11 13:42,2.95,14329,United Kingdom
576984,85123A,401K ACCOUNT,3,11/17/11 11:54,2.95,14332,United Kingdom
578187,85123A,401K ACCOUNT,6,11/23/11 11:40,2.95,14336,United Kingdom
562365,85123A,401K ACCOUNT,4,8/4/11 13:51,2.95,14344,United Kingdom
C546519,85123A,401K ACCOUNT,-1,3/14/11 12:27,2.95,14350,United Kingdom
550517,85123A,401K ACCOUNT,6,4/19/11 8:17,2.95,14352,United Kingdom
556042,85123A,401K ACCOUNT,32,6/8/11 12:44,2.55,14367,United Kingdom
572918,85123A,401K ACCOUNT,1,10/26/11 16:43,2.95,14379,United Kingdom
574864,85123A,401K ACCOUNT,2,11/7/11 12:29,2.95,14387,United Kingdom
579447,85123A,401K ACCOUNT,4,11/29/11 13:46,2.95,14390,United Kingdom
567818,85123A,401K ACCOUNT,3,9/22/11 12:41,2.95,14395,United Kingdom
569702,85123A,401K ACCOUNT,10,10/5/11 16:09,2.95,14396,United Kingdom
558746,85123A,401K ACCOUNT,8,7/1/11 17:23,2.95,14415,United Kingdom
573808,85123A,401K ACCOUNT,6,11/1/11 11:29,2.95,14419,United Kingdom
571502,85123A,401K ACCOUNT,6,10/17/11 15:18,2.95,14422,United Kingdom
551989,85123A,401K ACCOUNT,64,5/5/11 15:12,2.55,14423,United Kingdom
574304,85123A,401K ACCOUNT,3,11/3/11 16:30,2.95,14428,United Kingdom
573877,85123A,401K ACCOUNT,12,11/1/11 13:04,2.95,14432,United Kingdom
568663,85123A,401K ACCOUNT,12,9/28/11 12:46,2.95,14440,United Kingdom
543028,85123A,401K ACCOUNT,6,2/2/11 15:09,2.95,14443,United Kingdom
567462,85123A,401K ACCOUNT,3,9/20/11 12:35,2.95,14446,United Kingdom
579687,85123A,401K ACCOUNT,12,11/30/11 13:50,2.95,14448,United Kingdom
554986,85123A,401K ACCOUNT,3,5/29/11 12:35,2.95,14451,United Kingdom
580513,85123A,401K ACCOUNT,1,12/4/11 13:59,2.95,14456,United Kingdom
555745,85123A,401K ACCOUNT,6,6/7/11 10:46,2.95,14462,United Kingdom
